scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,system_total_time,patient_loss,hospital_overload,arrival_pattern,lambda_variance,uncertainty_penalty
standard,20.39376441624369,4.107475673763842,3.0719764421678484,8,10,46.63769544827628,89.41971120787454,278.6298560699453,5,7,31.021564161540695,0.0,0.0,poisson,,
standard,12.939325418161953,7.050511230163902,2.919241340066629,17,15,35.42947639997465,134.84492256368543,405.8408704551244,2,5,7.1049686283579465,0.0,0.0,poisson,,
standard,6.110146042361777,6.651382315743675,3.684703726125984,13,6,23.741368847178908,128.48619303040277,308.0544499352079,1,2,13.91041494563229,0.0,0.0,poisson,,
standard,22.553027577235326,3.4508517201257165,3.3785526504758785,7,11,12.363907569613982,94.47416260477576,448.12736875392,7,7,4.991146957119051,0.0,0.0,poisson,,
standard,8.1651325782103,2.6452362667028044,3.7153667115102875,17,5,53.43675599139669,122.79528374549797,419.54642982558585,4,3,1.91975017440797,0.0,0.0,poisson,,
standard,7.523378558793165,5.952079375950204,2.4070604442744976,8,10,42.11104571683662,91.39742574253819,450.36703701169483,2,4,1.8927259296422638,0.0,0.0,poisson,,
standard,6.839593634662863,2.963410843453942,2.9813825582098312,20,13,12.760237776306774,78.92895346087616,209.81927020678432,3,3,2.3738825563626866,0.0,0.0,poisson,,
standard,16.28327891536197,5.789248133510705,3.293035415477071,8,14,10.968419022628442,90.16333372987228,439.6118597143186,3,6,5.735371142613229,0.0,0.0,poisson,,
standard,20.874175495703952,7.22507039324222,3.3253132555276443,13,14,19.628924393588363,86.54456359510169,432.69901150177407,3,7,9.821061960005109,0.0,0.0,poisson,,
standard,29.42301861036338,7.5838921204078105,3.175684979119087,8,15,32.35881422848705,128.02681555327092,303.5174095306937,4,10,9.229850878513565,0.0,0.0,poisson,,
standard,19.563085146015936,6.324797780175398,3.71868017081915,5,7,27.81451027395119,63.01475111422168,218.52179185763663,4,6,1.9592557771312413,0.0,0.0,poisson,,
standard,5.732926025578797,7.1843918064352765,2.9324831645929876,8,5,45.14248627283741,60.86844609435239,206.606458005979,1,2,25.89179458428787,0.0,0.0,poisson,,
standard,10.801644487125206,7.124231858665157,3.7292333913767433,12,5,35.13117759139889,142.09535411265068,309.1813281385254,2,3,10.79665745819103,0.0,0.0,poisson,,
standard,15.52087661728483,6.1401244086802755,3.737482037717298,3,8,23.561684071859716,85.37929186924197,310.7113197599026,3,5,2.6758340641816796,0.0,0.0,poisson,,
standard,17.003349749016827,5.958848737659062,3.672003413458036,6,9,32.79746310649815,94.28333437089243,489.46158769978723,3,5,8.868511933326936,0.0,0.0,poisson,,
standard,15.012412217337612,7.845090164002836,3.030363938942135,15,5,25.182245205615004,64.53326078110973,406.31189699047184,3,5,22.067732754908562,0.0,0.0,poisson,,
standard,13.180162344434931,2.6801310396647473,2.4252455342031354,16,9,35.09931339930634,80.56709321159305,274.4801605999082,5,6,13.776553642989205,0.0,0.0,poisson,,
standard,22.10858847335023,2.5992197603727956,2.4854712026412673,11,11,54.72962041664617,142.24729681567112,397.1476704574879,9,9,11.60000328383612,0.0,0.0,poisson,,
standard,10.440833418944859,5.242410613168254,2.0586887737314643,18,8,20.273921719898077,123.37613429398182,403.4495818234052,3,6,1.7742232582871262,0.0,0.0,poisson,,
standard,31.38751629181833,4.978101994780267,3.914691639746702,9,11,59.2474832021679,107.59878050996788,427.0632948331197,7,9,2.1659651620915286,0.0,0.0,poisson,,
standard,33.59125503962788,3.939839163570117,3.54946277027296,17,10,50.9705370236045,87.65121258500886,358.0750038488869,9,10,3.796033941758947,0.0,0.0,poisson,,
standard,16.75287256518127,5.750140552151279,2.5587505213402038,20,13,34.84811565345452,50.137879730368425,234.89423872584155,3,7,13.295195763613929,0.0,0.0,poisson,,
standard,9.66040423434016,3.2534759139359064,3.7616707005238434,17,3,22.530494983548913,50.58162325744511,455.87792463471385,4,3,2.7699537400882717,0.0,0.0,poisson,,
standard,10.025609654245848,4.424287438767967,2.39792625333307,7,12,45.09412833817069,141.29523698700814,329.1284756071894,3,5,2.192184381711287,0.0,0.0,poisson,,
standard,12.08428594454375,5.6317221426743895,3.7640618946206184,19,5,58.185566748374455,68.93618626315524,337.687707237705,3,4,1.8073487390628415,0.0,0.0,poisson,,
standard,9.801936755229963,7.846252497342708,3.1239439503165563,12,8,21.870805263623403,86.03288400807352,242.2195126718883,2,4,1.746796698367641,0.0,0.0,poisson,,
standard,5.952609769078517,5.6687150028278905,3.5341763773432353,5,6,35.31978787657267,89.95627635896619,357.9713577998044,2,2,3.2789158851799622,0.0,0.0,poisson,,
standard,12.148958923654241,6.1312173517607835,2.2479229452600475,4,11,11.672985557154893,53.749494493461015,342.82010354103153,3,6,2.2818149728266865,0.0,0.0,poisson,,
standard,37.01608485487433,2.4589708573237417,3.5635223115395425,20,12,37.21060123238753,76.8938683042176,356.2559214306406,16,11,2.7746982627234287,0.0,0.0,poisson,,
standard,37.4927910935375,5.361757676030039,3.5786513026503375,17,14,24.034066669466057,83.58640973267114,365.14530696708084,8,11,2.67210928967875,0.0,0.0,poisson,,
standard,17.521784327649495,3.441862972309149,2.663865953912258,10,9,13.605983136817681,134.39056309888355,428.0514514995598,6,7,3.3032182429907655,0.0,0.0,poisson,,
standard,24.828479661046153,7.393247326918765,2.4945908875924134,17,14,38.22715735788425,135.24665019116873,368.6684385258793,4,10,22.45827221074582,0.0,0.0,poisson,,
standard,12.715228066695412,5.529210882184904,1.369338394218802,17,15,22.26819908947482,147.02343624260754,274.5731365388351,3,10,2.8173078509758733,0.0,0.0,poisson,,
standard,10.081800151904467,3.822807487527835,3.5294766660678993,12,7,50.70968073591958,123.56185918040492,417.0174273306819,3,3,9.04263471812273,0.0,0.0,poisson,,
standard,22.632962036819126,7.540672194376988,2.553201977505514,12,14,19.259005238982276,127.77234698102886,343.4475584251453,4,9,8.038051307918302,0.0,0.0,poisson,,
standard,7.075944164749019,3.4955555334543456,2.8242300503254727,12,15,23.24541065771566,77.79096918553901,242.98211546506136,3,3,2.5334844644417087,0.0,0.0,poisson,,
standard,19.199637213837466,6.939115604906359,2.425298736277046,4,13,19.484200416230102,137.97127745953776,381.9190342798437,3,8,15.79106787718528,0.0,0.0,poisson,,
standard,18.25498804407535,6.535228709827389,1.8230999017856093,5,12,23.804206628944737,112.07340198471657,471.1773009865942,3,11,5.618796686754594,0.0,0.0,poisson,,
standard,16.577053188738383,4.221510591332242,2.705583061257302,4,15,56.89957673504011,81.04304035942513,215.20889071768664,4,7,14.471741331335313,0.0,0.0,poisson,,
standard,40.552534515204336,6.750886683664071,3.531894027821367,18,13,22.598109256330773,103.34845317738163,468.03142800035187,7,12,2.6608297848796374,0.0,0.0,poisson,,
standard,5.231685365417453,4.276088082606062,2.070122547489257,10,12,28.77057826317752,126.66385990986682,288.56172686421314,2,3,2.8326431365552445,0.0,0.0,poisson,,
standard,22.906005137747687,2.4030170129381094,2.6764912386688744,15,15,25.96662882935676,85.77930821618466,310.5563288053609,10,9,4.473100127802129,0.0,0.0,poisson,,
standard,20.49621869544864,7.477748718664571,3.389858494430791,8,15,29.33848741851821,128.03802149242205,456.6182134180415,3,7,4.336787884216412,0.0,0.0,poisson,,
standard,28.818475931050706,4.192659894426491,3.3297902353336912,17,15,24.07516346267314,135.08148109937233,263.85060058617773,7,9,10.54656120888578,0.0,0.0,poisson,,
standard,17.315204658597544,6.863633071036349,2.737875243350029,16,11,11.531374545459224,75.94129420551724,422.3115665090578,3,7,3.087908761707955,0.0,0.0,poisson,,
standard,5.5898219458446485,3.5460628101512155,1.7139243260360009,14,15,56.44269229316492,92.97392965626926,493.7691731309952,2,4,3.3508192046061582,0.0,0.0,poisson,,
standard,8.753682375364836,5.486349816017469,2.1922010511964807,16,12,10.402535049182855,71.20281045789403,236.97410575612705,2,5,2.9366566306275974,0.0,0.0,poisson,,
standard,25.00915915490622,4.474668321350336,2.336148263504155,17,13,25.334664308589712,63.727100239349525,347.8697857712143,6,11,5.694792999147581,0.0,0.0,poisson,,
standard,10.06247573685378,5.109078447182533,1.1544927229963164,8,14,10.703053127711877,144.06235931478136,318.206560292561,3,9,4.625881853047307,0.0,0.0,poisson,,
standard,21.561780565243982,4.202080734342943,1.8943016063968656,12,14,40.553821926290915,116.97104050493455,237.05025135044275,6,12,2.799088292340522,0.0,0.0,poisson,,
standard,12.116669054008266,2.4972577688896838,2.777723215400466,6,11,34.879982184493095,142.88019361564903,309.53154014875514,5,5,8.12287844403614,0.0,0.0,poisson,,
standard,6.38772624160821,3.320548762963076,1.0913213201696088,11,8,43.322002144605705,99.49715406194797,295.1278837495859,2,6,19.934514630506936,0.0,0.0,poisson,,
standard,6.505487774160555,6.181484707550315,1.6953558480394966,19,8,35.27088473804125,67.6422582732906,436.3054090976507,2,4,6.733434076110034,0.0,0.0,poisson,,
standard,5.67084893543219,3.3821984260130824,2.072793867157044,9,7,35.23382957724529,119.53179120155814,298.8791643322476,2,3,6.316392566051896,0.0,0.0,poisson,,
standard,15.254210061756464,3.7934957448677293,2.512076718083086,20,7,52.607343736459846,66.32628455924362,330.6688503696311,5,7,1.9245755714476769,0.0,0.0,poisson,,
standard,26.61917475888001,3.5586555686902956,2.5215751599497116,9,15,52.34539598448669,62.22727305150995,465.0644414076315,8,11,4.135540270127041,0.0,0.0,poisson,,
standard,11.958670853587325,7.946389159016108,1.8786291460684585,17,14,39.80233846397659,100.62845991304428,305.719696496678,2,7,3.1366573164406097,0.0,0.0,poisson,,
standard,15.173982201580557,7.587454479765746,3.9273360531594066,10,8,24.051108450718637,101.44081914043313,425.9382181303912,3,4,7.619895328581903,0.0,0.0,poisson,,
standard,21.636569649459652,2.183992327466866,3.0381280941603395,14,9,51.01569002584084,80.55996582425068,256.5051442224851,10,8,11.932778921550753,0.0,0.0,poisson,,
standard,12.217742253218821,3.5641670820420934,2.0289634255117117,15,8,46.2068551970615,120.42892876944065,442.1619585068612,4,7,2.6368295589047497,0.0,0.0,poisson,,
standard,26.232289845101622,3.671661362180666,2.313111358987843,16,12,41.877180869294264,109.7092320972216,394.23556835321665,8,12,2.703114291948765,0.0,0.0,poisson,,
standard,7.537446234171638,4.227300541038215,2.683073858947792,18,4,31.129102755727253,117.13379777852526,474.22617203304543,2,3,9.108193225168026,0.0,0.0,poisson,,
standard,7.928312578354797,7.994050772640278,3.843353955070087,19,9,37.42057286452584,92.3838729599085,217.78271929967295,2,3,1.2175212118107068,0.0,0.0,poisson,,
standard,19.10737128354264,6.516408574236017,3.7760635796401205,6,15,14.902236956036067,116.60969566733158,436.4964727275874,4,6,1.5173904390414819,0.0,0.0,poisson,,
standard,18.179341837887705,2.1356891280980106,2.3622191381722244,11,10,27.106214056469643,92.42526297545737,241.44473164536964,9,8,5.46992176306736,0.0,0.0,poisson,,
standard,9.572014850642336,7.589250537469412,3.756196712322584,9,7,26.439209632769558,102.66775305402143,486.0212742463114,2,3,2.6732235325957316,0.0,0.0,poisson,,
standard,12.309261655663532,7.860353725073045,3.6025155646603566,7,9,21.279467437127465,134.16477340503548,465.2103765681357,2,4,3.1852671000658246,0.0,0.0,poisson,,
standard,32.85552314614756,4.264891331115333,2.5525831454236934,18,13,14.807095280335854,92.06904790934533,214.82910658161427,8,13,11.068102560337886,0.0,0.0,poisson,,
standard,28.124637921731704,4.086822627070792,2.7155046605076314,11,11,39.07419724602202,120.7545755353535,245.50606650653216,7,11,9.871918105485898,0.0,0.0,poisson,,
standard,5.8374472192645985,3.8929893960537436,3.5334480360366003,7,14,39.651834467852225,55.552280712041735,223.36932711234834,2,2,3.9713763106956796,0.0,0.0,poisson,,
standard,24.706689211131508,4.195271484858996,2.4254280729979083,12,12,50.56390645335277,104.02421054394637,407.8376251181828,6,11,10.122042925518786,0.0,0.0,poisson,,
standard,16.936103724819453,2.746428165849031,3.1999674409031047,17,9,38.43558712968006,82.50588527598663,203.9792343346948,7,6,2.4685186187393917,0.0,0.0,poisson,,
standard,11.918594188967386,4.099463420005609,1.8688029506910282,16,9,40.079773739016986,133.98752518371577,481.1379087053023,3,7,12.152430832884042,0.0,0.0,poisson,,
standard,12.862710061047306,5.210917695286127,3.2781362792236384,16,5,35.49912278882844,136.89022179734866,453.87314802938033,3,4,14.355905412594078,0.0,0.0,poisson,,
standard,8.806591739739977,4.757451615394584,2.0203811001792156,14,6,54.34627068691202,103.13766502435615,400.3376668328151,2,5,7.774188271726423,0.0,0.0,poisson,,
standard,5.484919617851572,5.7470981421429554,1.0032428450697444,20,15,47.71064755703712,96.32225429366036,266.87113538496214,1,6,23.531657013820194,0.0,0.0,poisson,,
standard,12.59257505345023,6.885394866682023,2.122364476924024,11,6,51.16939238508078,146.15497502550016,408.9719830078009,2,6,20.249415287837614,0.0,0.0,poisson,,
standard,11.419803592377606,3.8579915334253965,3.3600258468985946,5,13,57.0834916185842,118.79178148875967,218.70556792904068,3,4,26.099241092214285,0.0,0.0,poisson,,
standard,5.959531123623295,4.572899818010126,3.1366609665203367,18,10,17.29089540579893,149.4276414869205,496.51073380567584,2,2,10.527852350361993,0.0,0.0,poisson,,
standard,8.282156032955724,3.1241221537267125,2.5845595000350317,4,14,52.58160942568547,112.47941348384946,473.6189230696946,3,4,3.718504009789279,0.0,0.0,poisson,,
standard,8.88153687384159,4.338286196101877,1.1312367218462098,9,9,36.31900955010944,94.3879827868915,442.09681671177015,3,8,7.924041153910223,0.0,0.0,poisson,,
standard,13.748185389694227,6.575077627382743,3.099042218290749,6,7,13.653904838603577,65.59058158713708,498.38189725187624,3,5,2.3140017203216297,0.0,0.0,poisson,,
standard,43.79910099398269,6.115837003167853,3.5112133165641164,13,15,24.187060484216868,141.77390373881008,375.7556015530542,8,13,2.8617778046111644,0.0,0.0,poisson,,
standard,14.47369560509527,5.04616285072188,2.548675335301284,5,12,51.85343386289648,129.12634236743048,237.03767572248188,3,6,10.227340870534144,0.0,0.0,poisson,,
standard,15.423600886299925,5.627246887507617,1.7904443933787273,16,13,27.813795805198495,65.32907702180106,372.278113130431,3,9,6.20616026345137,0.0,0.0,poisson,,
standard,21.49693315224952,5.363760914487324,3.8831886789343524,14,10,56.62335135216646,137.89620554444542,487.9139344372619,5,6,2.7202235906347125,0.0,0.0,poisson,,
standard,5.810925515276144,4.816051340460989,3.895970199227194,12,5,36.02838733468746,98.7049237377463,391.3005792000361,2,2,2.289593467933923,0.0,0.0,poisson,,
standard,19.892784080502693,5.2565266584849475,2.2651852524452307,4,10,46.87129937291665,148.81842352792117,351.4327571210601,4,9,8.938138724013994,0.0,0.0,poisson,,
standard,31.004466962832765,3.4609215481157642,3.5908546710120044,17,15,35.73702797241867,142.33612479954627,348.86989115082764,9,9,26.611413524218516,0.0,0.0,poisson,,
standard,9.087807766489522,4.871853045544064,3.439209997439105,8,9,51.61956161034228,81.32365025149643,431.24437512772374,2,3,9.373225772996317,0.0,0.0,poisson,,
standard,20.299633560460983,2.3106343308335893,2.7018076639952913,9,10,32.25080827520857,89.99081327653376,478.5280843215578,9,8,6.753206446664912,0.0,0.0,poisson,,
standard,21.955675155264355,6.010961553955569,3.166895505507177,12,13,34.106112579324396,79.15092411081574,295.117655893802,4,7,17.29503499056269,0.0,0.0,poisson,,
standard,9.478676397197821,2.6474614083282706,2.4303307086469252,18,15,55.17281720673813,122.34181027830117,220.06185866609627,4,4,12.10946615402229,0.0,0.0,poisson,,
standard,5.135394519069763,2.6222797110556235,3.2131851587672036,20,5,14.420075922820939,82.43441025280055,474.1423771484274,3,2,2.8675384346660153,0.0,0.0,poisson,,
standard,24.631616956409914,6.816259337645849,2.702962648477066,19,10,12.098965620350807,54.82871358436328,483.9403543102063,4,10,3.365477807582363,0.0,0.0,poisson,,
standard,24.56088362959176,6.844953517192903,2.846869217850652,7,13,16.62166895164828,136.7315797377007,380.23279892287223,4,9,4.708553469176905,0.0,0.0,poisson,,
standard,11.377799001134605,6.897463583586951,3.2144043846023806,13,7,42.04290774886003,63.58397636978796,294.94834151184324,2,4,4.229019339504661,0.0,0.0,poisson,,
standard,7.956750039228177,2.5473014280210027,2.1302756043210405,5,9,18.148035080433857,138.0210946843385,381.53906577577266,4,4,4.7395626934446495,0.0,0.0,poisson,,
standard,6.947169566931921,4.781641166580341,3.2194407984330837,14,13,11.117031589516703,121.27705132099904,357.86500505325864,2,3,2.2557423703936488,0.0,0.0,poisson,,
standard,13.979840575201255,7.16266907332405,2.286890320720939,12,7,15.50043561254035,77.91056956028729,414.0830060275023,3,7,1.7155160086952468,0.0,0.0,poisson,,
standard,12.170504859015644,4.434561644592271,1.8685577793373147,20,11,30.38395643188838,73.66971239808686,379.0571337003922,3,7,5.706173206340491,0.0,0.0,poisson,,
standard,15.294851801080862,4.9546901347997965,3.8145978693958664,5,7,45.742941978634654,77.22200282856913,462.3751168265145,4,5,1.6257167287785144,0.0,0.0,poisson,,
standard,23.039204011700534,3.0488460391393652,3.3171475369754377,19,15,46.70449922194335,74.316078622319,266.5660247755099,8,7,20.41276195669893,0.0,0.0,poisson,,
standard,6.993843675394573,2.203048157513959,1.9300179376295254,9,5,13.605074133276032,55.02975898008239,428.02754342042,4,4,3.8063755233456913,0.0,0.0,poisson,,
